"id","day","wd","minute10","W"
14605,102,6,61,378.5
14606,102,6,62,412.5
14607,102,6,63,411.5
14608,102,6,64,413
14609,102,6,65,418
14610,102,6,66,420
14611,102,6,67,425.5
14612,102,6,68,398
14613,102,6,69,412.5
14614,102,6,70,427.5
14615,102,6,71,425
14616,102,6,72,427
14617,102,6,73,414
14618,102,6,74,471.5
14619,102,6,75,483.5
14620,102,6,76,438
14621,102,6,77,429
14622,102,6,78,471.5
14623,102,6,79,461
14624,102,6,80,459
14625,102,6,81,466.5
14626,102,6,82,450
14627,102,6,83,421.5
14628,102,6,84,432
14629,102,6,85,439.5
14630,102,6,86,421.5
14631,102,6,87,411
14632,102,6,88,404.5
14633,102,6,89,412.5
14634,102,6,90,402.5
14635,102,6,91,419.5
14636,102,6,92,414.5
14637,102,6,93,398
14638,102,6,94,402.5
14639,102,6,95,384.5
14640,102,6,96,404
14641,102,6,97,410
14642,102,6,98,420
14643,102,6,99,423
14644,102,6,100,423.5
14645,102,6,101,451.5
14646,102,6,102,477.5
14647,102,6,103,433.5
14648,102,6,104,463.5
14649,102,6,105,435
14650,102,6,106,460
14651,102,6,107,471
14652,102,6,108,448
14653,102,6,109,444.5
14654,102,6,110,477
14655,102,6,111,464.5
14656,102,6,112,494
14657,102,6,113,496
14658,102,6,114,492
14659,102,6,115,491.5
14660,102,6,116,504.5
14661,102,6,117,500.5
14662,102,6,118,527
14663,102,6,119,541
14664,102,6,120,543.5
14665,102,6,121,520.5
14666,102,6,122,529.5
14667,102,6,123,530.5
14668,102,6,124,517
14669,102,6,125,513.5
14670,102,6,126,500
14671,102,6,127,500.5
14672,102,6,128,492.5
14673,102,6,129,470
14674,102,6,130,472.5
14675,102,6,131,473
14676,102,6,132,467
14677,102,6,133,444.5
14678,102,6,134,438
14679,102,6,135,416
14680,102,6,136,411
14681,102,6,137,404
14682,102,6,138,382.5
14683,102,6,139,369
14684,102,6,140,348
14685,102,6,141,333.5
14686,102,6,142,317.5
14687,102,6,143,313.5
14688,102,6,144,295.5
14689,103,7,1,281.5
14690,103,7,2,269.5
14691,103,7,3,254.5
14692,103,7,4,246
14693,103,7,5,235.5
14694,103,7,6,229.5
14695,103,7,7,227
14696,103,7,8,214
14697,103,7,9,211.5
14698,103,7,10,209.5
14699,103,7,11,209.5
14700,103,7,12,203
14701,103,7,13,196.5
14702,103,7,14,188
14703,103,7,15,178
14704,103,7,16,171
14705,103,7,17,179.5
14706,103,7,18,179
14707,103,7,19,180.5
14708,103,7,20,175.5
14709,103,7,21,173
14710,103,7,22,166.5
14711,103,7,23,172
14712,103,7,24,170
14713,103,7,25,171
14714,103,7,26,169
14715,103,7,27,169.5
14716,103,7,28,167
14717,103,7,29,172.5
14718,103,7,30,170
14719,103,7,31,168
14720,103,7,32,172
14721,103,7,33,173
14722,103,7,34,173.5
14723,103,7,35,172.5
14724,103,7,36,171
14725,103,7,37,183.5
14726,103,7,38,182.5
14727,103,7,39,188
14728,103,7,40,196.5
14729,103,7,41,206
14730,103,7,42,216
14731,103,7,43,223.5
14732,103,7,44,241
14733,103,7,45,263
14734,103,7,46,281
14735,103,7,47,287.5
14736,103,7,48,296
14737,103,7,49,289
14738,103,7,50,304
14739,103,7,51,318.5
14740,103,7,52,336.5
14741,103,7,53,313
14742,103,7,54,338
14743,103,7,55,354
14744,103,7,56,378
14745,103,7,57,374
14746,103,7,58,386.5
14747,103,7,59,369
14748,103,7,60,375.5
14749,103,7,61,378.5
14750,103,7,62,412.5
14751,103,7,63,411.5
14752,103,7,64,413
14753,103,7,65,418
14754,103,7,66,420
14755,103,7,67,425.5
14756,103,7,68,398
14757,103,7,69,412.5
14758,103,7,70,427.5
14759,103,7,71,425
14760,103,7,72,427
14761,103,7,73,414
14762,103,7,74,471.5
14763,103,7,75,483.5
14764,103,7,76,438
14765,103,7,77,429
14766,103,7,78,471.5
14767,103,7,79,461
14768,103,7,80,459
14769,103,7,81,466.5
14770,103,7,82,450
14771,103,7,83,421.5
14772,103,7,84,432
14773,103,7,85,439.5
14774,103,7,86,421.5
14775,103,7,87,411
14776,103,7,88,404.5
14777,103,7,89,412.5
14778,103,7,90,402.5
14779,103,7,91,419.5
14780,103,7,92,414.5
14781,103,7,93,398
14782,103,7,94,402.5
14783,103,7,95,384.5
14784,103,7,96,404
14785,103,7,97,410
14786,103,7,98,420
14787,103,7,99,423
14788,103,7,100,423.5
14789,103,7,101,451.5
14790,103,7,102,477.5
14791,103,7,103,433.5
14792,103,7,104,463.5
14793,103,7,105,435
14794,103,7,106,460
14795,103,7,107,471
14796,103,7,108,448
14797,103,7,109,444.5
14798,103,7,110,477
14799,103,7,111,464.5
14800,103,7,112,494
14801,103,7,113,496
14802,103,7,114,492
14803,103,7,115,491.5
14804,103,7,116,504.5
14805,103,7,117,500.5
14806,103,7,118,527
14807,103,7,119,541
14808,103,7,120,543.5
14809,103,7,121,520.5
14810,103,7,122,529.5
14811,103,7,123,530.5
14812,103,7,124,517
14813,103,7,125,513.5
14814,103,7,126,500
14815,103,7,127,500.5
14816,103,7,128,492.5
14817,103,7,129,470
14818,103,7,130,472.5
14819,103,7,131,473
14820,103,7,132,467
14821,103,7,133,444.5
14822,103,7,134,438
14823,103,7,135,416
14824,103,7,136,411
14825,103,7,137,404
14826,103,7,138,382.5
14827,103,7,139,369
14828,103,7,140,348
14829,103,7,141,333.5
14830,103,7,142,317.5
14831,103,7,143,313.5
14832,103,7,144,295.5
14833,104,1,1,286
14834,104,1,2,267.5
14835,104,1,3,258.5
14836,104,1,4,250
14837,104,1,5,236.5
14838,104,1,6,234
14839,104,1,7,231
14840,104,1,8,216.5
14841,104,1,9,212.5
14842,104,1,10,209.5
14843,104,1,11,203
14844,104,1,12,197.5
14845,104,1,13,186.5
14846,104,1,14,169
14847,104,1,15,169
14848,104,1,16,170.5
14849,104,1,17,172
14850,104,1,18,174
14851,104,1,19,174.5
14852,104,1,20,171.5
14853,104,1,21,171.5
14854,104,1,22,167
14855,104,1,23,167.5
14856,104,1,24,167
14857,104,1,25,166.5
14858,104,1,26,166.5
14859,104,1,27,165
14860,104,1,28,162.5
14861,104,1,29,170
14862,104,1,30,169
14863,104,1,31,168.5
14864,104,1,32,170
14865,104,1,33,174
14866,104,1,34,178
14867,104,1,35,181
14868,104,1,36,185.5
14869,104,1,37,197.5
14870,104,1,38,204
14871,104,1,39,216.5
14872,104,1,40,229
14873,104,1,41,253.5
14874,104,1,42,249
14875,104,1,43,255.5
14876,104,1,44,273.5
14877,104,1,45,282.5
14878,104,1,46,307
14879,104,1,47,327.5
14880,104,1,48,334.5
14881,104,1,49,329
14882,104,1,50,337.5
14883,104,1,51,363.5
14884,104,1,52,360
14885,104,1,53,349
14886,104,1,54,342.5
14887,104,1,55,341.5
14888,104,1,56,344
14889,104,1,57,353.5
14890,104,1,58,360
14891,104,1,59,345.5
14892,104,1,60,335
14893,104,1,61,351
14894,104,1,62,348
14895,104,1,63,345.5
14896,104,1,64,334.5
14897,104,1,65,328.5
14898,104,1,66,358
14899,104,1,67,361
14900,104,1,68,346
14901,104,1,69,331
14902,104,1,70,333.5
14903,104,1,71,332.5
14904,104,1,72,335.5
14905,104,1,73,349
14906,104,1,74,368
14907,104,1,75,376
14908,104,1,76,346.5
14909,104,1,77,332.5
14910,104,1,78,335.5
14911,104,1,79,332
14912,104,1,80,369
14913,104,1,81,347
14914,104,1,82,335.5
14915,104,1,83,319.5
14916,104,1,84,333.5
14917,104,1,85,351.5
14918,104,1,86,347.5
14919,104,1,87,352
14920,104,1,88,334.5
14921,104,1,89,351
14922,104,1,90,357.5
14923,104,1,91,365.5
14924,104,1,92,360
14925,104,1,93,354.5
14926,104,1,94,349.5
14927,104,1,95,379.5
14928,104,1,96,384
14929,104,1,97,400.5
14930,104,1,98,422
14931,104,1,99,420
14932,104,1,100,435
14933,104,1,101,461
14934,104,1,102,462
14935,104,1,103,448
14936,104,1,104,449
14937,104,1,105,460
14938,104,1,106,459.5
14939,104,1,107,483.5
14940,104,1,108,468
14941,104,1,109,481
14942,104,1,110,482.5
14943,104,1,111,479
14944,104,1,112,493
14945,104,1,113,498.5
14946,104,1,114,503
14947,104,1,115,492
14948,104,1,116,516
14949,104,1,117,519.5
14950,104,1,118,545
14951,104,1,119,549
14952,104,1,120,563.5
14953,104,1,121,552
14954,104,1,122,545.5
14955,104,1,123,538
14956,104,1,124,521.5
14957,104,1,125,527.5
14958,104,1,126,524.5
14959,104,1,127,520
14960,104,1,128,517
14961,104,1,129,506.5
14962,104,1,130,493.5
14963,104,1,131,486.5
14964,104,1,132,469.5
14965,104,1,133,454
14966,104,1,134,448
14967,104,1,135,427.5
14968,104,1,136,432.5
14969,104,1,137,422
14970,104,1,138,403.5
14971,104,1,139,384
14972,104,1,140,367.5
14973,104,1,141,338.5
14974,104,1,142,326
14975,104,1,143,313
14976,104,1,144,302.5
14977,105,2,1,286
14978,105,2,2,267.5
14979,105,2,3,258.5
14980,105,2,4,250
14981,105,2,5,236.5
14982,105,2,6,234
14983,105,2,7,231
14984,105,2,8,216.5
14985,105,2,9,212.5
14986,105,2,10,209.5
14987,105,2,11,203
14988,105,2,12,197.5
14989,105,2,13,186.5
14990,105,2,14,169
14991,105,2,15,169
14992,105,2,16,170.5
14993,105,2,17,172
14994,105,2,18,174
14995,105,2,19,174.5
14996,105,2,20,171.5
14997,105,2,21,171.5
14998,105,2,22,167
14999,105,2,23,167.5
15000,105,2,24,167
15001,105,2,25,166.5
15002,105,2,26,166.5
15003,105,2,27,165
15004,105,2,28,162.5
15005,105,2,29,170
15006,105,2,30,169
15007,105,2,31,168.5
15008,105,2,32,170
15009,105,2,33,174
15010,105,2,34,178
15011,105,2,35,181
15012,105,2,36,185.5
15013,105,2,37,197.5
15014,105,2,38,204
15015,105,2,39,216.5
15016,105,2,40,229
15017,105,2,41,253.5
15018,105,2,42,249
15019,105,2,43,255.5
15020,105,2,44,273.5
15021,105,2,45,282.5
15022,105,2,46,307
15023,105,2,47,327.5
15024,105,2,48,334.5
15025,105,2,49,329
15026,105,2,50,337.5
15027,105,2,51,363.5
15028,105,2,52,360
15029,105,2,53,349
15030,105,2,54,342.5
15031,105,2,55,341.5
15032,105,2,56,344
15033,105,2,57,353.5
15034,105,2,58,360
15035,105,2,59,345.5
15036,105,2,60,335
15037,105,2,61,351
15038,105,2,62,348
15039,105,2,63,345.5
15040,105,2,64,334.5
15041,105,2,65,328.5
15042,105,2,66,358
15043,105,2,67,361
15044,105,2,68,346
15045,105,2,69,331
15046,105,2,70,333.5
15047,105,2,71,332.5
15048,105,2,72,335.5
15049,105,2,73,349
15050,105,2,74,368
15051,105,2,75,376
15052,105,2,76,346.5
15053,105,2,77,332.5
15054,105,2,78,335.5
15055,105,2,79,332
15056,105,2,80,369
15057,105,2,81,347
15058,105,2,82,335.5
15059,105,2,83,319.5
15060,105,2,84,333.5
15061,105,2,85,351.5
15062,105,2,86,347.5
15063,105,2,87,352
15064,105,2,88,334.5
15065,105,2,89,351
15066,105,2,90,357.5
15067,105,2,91,365.5
15068,105,2,92,360
15069,105,2,93,354.5
15070,105,2,94,349.5
15071,105,2,95,379.5
15072,105,2,96,384
15073,105,2,97,400.5
15074,105,2,98,422
15075,105,2,99,420
15076,105,2,100,435
15077,105,2,101,461
15078,105,2,102,462
15079,105,2,103,448
15080,105,2,104,449
15081,105,2,105,460
15082,105,2,106,459.5
15083,105,2,107,483.5
15084,105,2,108,468
15085,105,2,109,481
15086,105,2,110,482.5
15087,105,2,111,479
15088,105,2,112,493
15089,105,2,113,498.5
15090,105,2,114,503
15091,105,2,115,492
15092,105,2,116,516
15093,105,2,117,519.5
15094,105,2,118,545
15095,105,2,119,549
15096,105,2,120,563.5
15097,105,2,121,552
15098,105,2,122,545.5
15099,105,2,123,538
15100,105,2,124,521.5
15101,105,2,125,527.5
15102,105,2,126,524.5
15103,105,2,127,520
15104,105,2,128,517
15105,105,2,129,506.5
15106,105,2,130,493.5
15107,105,2,131,486.5
15108,105,2,132,469.5
15109,105,2,133,454
15110,105,2,134,448
15111,105,2,135,427.5
15112,105,2,136,432.5
15113,105,2,137,422
15114,105,2,138,403.5
15115,105,2,139,384
15116,105,2,140,367.5
15117,105,2,141,338.5
15118,105,2,142,326
15119,105,2,143,313
15120,105,2,144,302.5
15121,106,3,1,286
15122,106,3,2,267.5
15123,106,3,3,258.5
15124,106,3,4,250
15125,106,3,5,236.5
15126,106,3,6,234
15127,106,3,7,231
15128,106,3,8,216.5
15129,106,3,9,212.5
15130,106,3,10,209.5
15131,106,3,11,203
15132,106,3,12,197.5
15133,106,3,13,186.5
15134,106,3,14,169
15135,106,3,15,169
15136,106,3,16,170.5
15137,106,3,17,172
15138,106,3,18,174
15139,106,3,19,174.5
15140,106,3,20,171.5
15141,106,3,21,171.5
15142,106,3,22,167
15143,106,3,23,167.5
15144,106,3,24,167
15145,106,3,25,166.5
15146,106,3,26,166.5
15147,106,3,27,165
15148,106,3,28,162.5
15149,106,3,29,170
15150,106,3,30,169
15151,106,3,31,168.5
15152,106,3,32,170
15153,106,3,33,174
15154,106,3,34,178
15155,106,3,35,181
15156,106,3,36,185.5
15157,106,3,37,197.5
15158,106,3,38,204
15159,106,3,39,216.5
15160,106,3,40,229
15161,106,3,41,253.5
15162,106,3,42,249
15163,106,3,43,255.5
15164,106,3,44,273.5
15165,106,3,45,282.5
15166,106,3,46,307
15167,106,3,47,327.5
15168,106,3,48,334.5
15169,106,3,49,329
15170,106,3,50,337.5
15171,106,3,51,363.5
15172,106,3,52,360
15173,106,3,53,349
15174,106,3,54,342.5
15175,106,3,55,341.5
15176,106,3,56,344
15177,106,3,57,353.5
15178,106,3,58,360
15179,106,3,59,345.5
15180,106,3,60,335
15181,106,3,61,351
15182,106,3,62,348
15183,106,3,63,345.5
15184,106,3,64,334.5
15185,106,3,65,328.5
15186,106,3,66,358
15187,106,3,67,361
15188,106,3,68,346
15189,106,3,69,331
15190,106,3,70,333.5
15191,106,3,71,332.5
15192,106,3,72,335.5
15193,106,3,73,349
15194,106,3,74,368
15195,106,3,75,376
15196,106,3,76,346.5
15197,106,3,77,332.5
15198,106,3,78,335.5
15199,106,3,79,332
15200,106,3,80,369
15201,106,3,81,347
15202,106,3,82,335.5
15203,106,3,83,319.5
15204,106,3,84,333.5
15205,106,3,85,351.5
15206,106,3,86,347.5
15207,106,3,87,352
15208,106,3,88,334.5
15209,106,3,89,351
15210,106,3,90,357.5
15211,106,3,91,365.5
15212,106,3,92,360
15213,106,3,93,354.5
15214,106,3,94,349.5
15215,106,3,95,379.5
15216,106,3,96,384
15217,106,3,97,400.5
15218,106,3,98,422
15219,106,3,99,420
15220,106,3,100,435
15221,106,3,101,461
15222,106,3,102,462
15223,106,3,103,448
15224,106,3,104,449
15225,106,3,105,460
15226,106,3,106,459.5
15227,106,3,107,483.5
15228,106,3,108,468
15229,106,3,109,481
15230,106,3,110,482.5
15231,106,3,111,479
15232,106,3,112,493
15233,106,3,113,498.5
15234,106,3,114,503
15235,106,3,115,492
15236,106,3,116,516
15237,106,3,117,519.5
15238,106,3,118,545
15239,106,3,119,549
15240,106,3,120,563.5
15241,106,3,121,552
15242,106,3,122,545.5
15243,106,3,123,538
15244,106,3,124,521.5
15245,106,3,125,527.5
15246,106,3,126,524.5
15247,106,3,127,520
15248,106,3,128,517
15249,106,3,129,506.5
15250,106,3,130,493.5
15251,106,3,131,486.5
15252,106,3,132,469.5
15253,106,3,133,454
15254,106,3,134,448
15255,106,3,135,427.5
15256,106,3,136,432.5
15257,106,3,137,422
15258,106,3,138,403.5
15259,106,3,139,384
15260,106,3,140,367.5
15261,106,3,141,338.5
15262,106,3,142,326
15263,106,3,143,313
15264,106,3,144,302.5
15265,107,4,1,286
15266,107,4,2,267.5
15267,107,4,3,258.5
15268,107,4,4,250
15269,107,4,5,236.5
15270,107,4,6,234
15271,107,4,7,231
15272,107,4,8,216.5
15273,107,4,9,212.5
15274,107,4,10,209.5
15275,107,4,11,203
15276,107,4,12,197.5
15277,107,4,13,186.5
15278,107,4,14,169
15279,107,4,15,169
15280,107,4,16,170.5
15281,107,4,17,172
15282,107,4,18,174
15283,107,4,19,174.5
15284,107,4,20,171.5
15285,107,4,21,171.5
15286,107,4,22,167
15287,107,4,23,167.5
15288,107,4,24,167
15289,107,4,25,166.5
15290,107,4,26,166.5
15291,107,4,27,165
15292,107,4,28,162.5
15293,107,4,29,170
15294,107,4,30,169
15295,107,4,31,168.5
15296,107,4,32,170
15297,107,4,33,174
15298,107,4,34,178
15299,107,4,35,181
15300,107,4,36,185.5
15301,107,4,37,197.5
15302,107,4,38,204
15303,107,4,39,216.5
15304,107,4,40,229
15305,107,4,41,253.5
15306,107,4,42,249
15307,107,4,43,255.5
15308,107,4,44,273.5
15309,107,4,45,282.5
15310,107,4,46,307
15311,107,4,47,327.5
15312,107,4,48,334.5
15313,107,4,49,329
15314,107,4,50,337.5
15315,107,4,51,363.5
15316,107,4,52,360
15317,107,4,53,349
15318,107,4,54,342.5
15319,107,4,55,341.5
15320,107,4,56,344
15321,107,4,57,353.5
15322,107,4,58,360
15323,107,4,59,345.5
15324,107,4,60,335
15325,107,4,61,351
15326,107,4,62,348
15327,107,4,63,345.5
15328,107,4,64,334.5
15329,107,4,65,328.5
15330,107,4,66,358
15331,107,4,67,361
15332,107,4,68,346
15333,107,4,69,331
15334,107,4,70,333.5
15335,107,4,71,332.5
15336,107,4,72,335.5
15337,107,4,73,349
15338,107,4,74,368
15339,107,4,75,376
15340,107,4,76,346.5
15341,107,4,77,332.5
15342,107,4,78,335.5
15343,107,4,79,332
15344,107,4,80,369
15345,107,4,81,347
15346,107,4,82,335.5
15347,107,4,83,319.5
15348,107,4,84,333.5
15349,107,4,85,351.5
15350,107,4,86,347.5
15351,107,4,87,352
15352,107,4,88,334.5
15353,107,4,89,351
15354,107,4,90,357.5
15355,107,4,91,365.5
15356,107,4,92,360
15357,107,4,93,354.5
15358,107,4,94,349.5
15359,107,4,95,379.5
15360,107,4,96,384
15361,107,4,97,400.5
15362,107,4,98,422
15363,107,4,99,420
15364,107,4,100,435
15365,107,4,101,461
15366,107,4,102,462
15367,107,4,103,448
15368,107,4,104,449
15369,107,4,105,460
15370,107,4,106,459.5
15371,107,4,107,483.5
15372,107,4,108,468
15373,107,4,109,481
15374,107,4,110,482.5
15375,107,4,111,479
15376,107,4,112,493
15377,107,4,113,498.5
15378,107,4,114,503
15379,107,4,115,492
15380,107,4,116,516
15381,107,4,117,519.5
15382,107,4,118,545
15383,107,4,119,549
15384,107,4,120,563.5
15385,107,4,121,552
15386,107,4,122,545.5
15387,107,4,123,538
15388,107,4,124,521.5
15389,107,4,125,527.5
15390,107,4,126,524.5
15391,107,4,127,520
15392,107,4,128,517
15393,107,4,129,506.5
15394,107,4,130,493.5
15395,107,4,131,486.5
15396,107,4,132,469.5
15397,107,4,133,454
15398,107,4,134,448
15399,107,4,135,427.5
15400,107,4,136,432.5
15401,107,4,137,422
15402,107,4,138,403.5
15403,107,4,139,384
15404,107,4,140,367.5
15405,107,4,141,338.5
15406,107,4,142,326
15407,107,4,143,313
15408,107,4,144,302.5
15409,108,5,1,286
15410,108,5,2,267.5
15411,108,5,3,258.5
15412,108,5,4,250
15413,108,5,5,236.5
15414,108,5,6,234
15415,108,5,7,231
15416,108,5,8,216.5
15417,108,5,9,212.5
15418,108,5,10,209.5
15419,108,5,11,203
15420,108,5,12,197.5
15421,108,5,13,186.5
15422,108,5,14,169
15423,108,5,15,169
15424,108,5,16,170.5
15425,108,5,17,172
15426,108,5,18,174
15427,108,5,19,174.5
15428,108,5,20,171.5
15429,108,5,21,171.5
15430,108,5,22,167
15431,108,5,23,167.5
15432,108,5,24,167
15433,108,5,25,166.5
15434,108,5,26,166.5
15435,108,5,27,165
15436,108,5,28,162.5
15437,108,5,29,170
15438,108,5,30,169
15439,108,5,31,168.5
15440,108,5,32,170
15441,108,5,33,174
15442,108,5,34,178
15443,108,5,35,181
15444,108,5,36,185.5
15445,108,5,37,197.5
15446,108,5,38,204
15447,108,5,39,216.5
15448,108,5,40,229
15449,108,5,41,253.5
15450,108,5,42,249
15451,108,5,43,255.5
15452,108,5,44,273.5
15453,108,5,45,282.5
15454,108,5,46,307
15455,108,5,47,327.5
15456,108,5,48,334.5
15457,108,5,49,329
15458,108,5,50,337.5
15459,108,5,51,363.5
15460,108,5,52,360
15461,108,5,53,349
15462,108,5,54,342.5
15463,108,5,55,341.5
15464,108,5,56,344
15465,108,5,57,353.5
15466,108,5,58,360
15467,108,5,59,345.5
15468,108,5,60,335
15469,108,5,61,351
15470,108,5,62,348
15471,108,5,63,345.5
15472,108,5,64,334.5
15473,108,5,65,328.5
15474,108,5,66,358
15475,108,5,67,361
15476,108,5,68,346
15477,108,5,69,331
15478,108,5,70,333.5
15479,108,5,71,332.5
15480,108,5,72,335.5
15481,108,5,73,349
15482,108,5,74,368
15483,108,5,75,376
15484,108,5,76,346.5
15485,108,5,77,332.5
15486,108,5,78,335.5
15487,108,5,79,332
15488,108,5,80,369
15489,108,5,81,347
15490,108,5,82,335.5
15491,108,5,83,319.5
15492,108,5,84,333.5
15493,108,5,85,351.5
15494,108,5,86,347.5
15495,108,5,87,352
15496,108,5,88,334.5
15497,108,5,89,351
15498,108,5,90,357.5
15499,108,5,91,365.5
15500,108,5,92,360
15501,108,5,93,354.5
15502,108,5,94,349.5
15503,108,5,95,379.5
15504,108,5,96,384
15505,108,5,97,400.5
15506,108,5,98,422
15507,108,5,99,420
15508,108,5,100,435
15509,108,5,101,461
15510,108,5,102,462
15511,108,5,103,448
15512,108,5,104,449
15513,108,5,105,460
15514,108,5,106,459.5
15515,108,5,107,483.5
15516,108,5,108,468
15517,108,5,109,481
15518,108,5,110,482.5
15519,108,5,111,479
15520,108,5,112,493
15521,108,5,113,498.5
15522,108,5,114,503
15523,108,5,115,492
15524,108,5,116,516
15525,108,5,117,519.5
15526,108,5,118,545
15527,108,5,119,549
15528,108,5,120,563.5
15529,108,5,121,552
15530,108,5,122,545.5
15531,108,5,123,538
15532,108,5,124,521.5
15533,108,5,125,527.5
15534,108,5,126,524.5
15535,108,5,127,520
15536,108,5,128,517
15537,108,5,129,506.5
15538,108,5,130,493.5
15539,108,5,131,486.5
15540,108,5,132,469.5
15541,108,5,133,454
15542,108,5,134,448
15543,108,5,135,427.5
15544,108,5,136,432.5
15545,108,5,137,422
15546,108,5,138,403.5
15547,108,5,139,384
15548,108,5,140,367.5
15549,108,5,141,338.5
15550,108,5,142,326
15551,108,5,143,313
15552,108,5,144,302.5
15553,109,6,1,281.5
15554,109,6,2,269.5
15555,109,6,3,254.5
15556,109,6,4,246
15557,109,6,5,235.5
15558,109,6,6,229.5
15559,109,6,7,227
15560,109,6,8,214
15561,109,6,9,211.5
15562,109,6,10,209.5
15563,109,6,11,209.5
15564,109,6,12,203
15565,109,6,13,196.5
15566,109,6,14,188
15567,109,6,15,178
15568,109,6,16,171
15569,109,6,17,179.5
15570,109,6,18,179
15571,109,6,19,180.5
15572,109,6,20,175.5
15573,109,6,21,173
15574,109,6,22,166.5
15575,109,6,23,172
15576,109,6,24,170
15577,109,6,25,171
15578,109,6,26,169
15579,109,6,27,169.5
15580,109,6,28,167
15581,109,6,29,172.5
15582,109,6,30,170
15583,109,6,31,168
15584,109,6,32,172
15585,109,6,33,173
15586,109,6,34,173.5
15587,109,6,35,172.5
15588,109,6,36,171
15589,109,6,37,183.5
15590,109,6,38,182.5
15591,109,6,39,188
15592,109,6,40,196.5
15593,109,6,41,206
15594,109,6,42,216
15595,109,6,43,223.5
15596,109,6,44,241
15597,109,6,45,263
15598,109,6,46,281
15599,109,6,47,287.5
15600,109,6,48,296
15601,109,6,49,289
15602,109,6,50,304
15603,109,6,51,318.5
15604,109,6,52,336.5
15605,109,6,53,313
15606,109,6,54,338
15607,109,6,55,354
15608,109,6,56,378
15609,109,6,57,374
15610,109,6,58,386.5
15611,109,6,59,369
15612,109,6,60,375.5
15613,109,6,61,378.5
15614,109,6,62,412.5
15615,109,6,63,411.5
15616,109,6,64,413
15617,109,6,65,418
15618,109,6,66,420
15619,109,6,67,425.5
15620,109,6,68,398
15621,109,6,69,412.5
15622,109,6,70,427.5
15623,109,6,71,425
15624,109,6,72,427
15625,109,6,73,414
15626,109,6,74,471.5
15627,109,6,75,483.5
15628,109,6,76,438
15629,109,6,77,429
15630,109,6,78,471.5
15631,109,6,79,461
15632,109,6,80,459
15633,109,6,81,466.5
15634,109,6,82,450
15635,109,6,83,421.5
15636,109,6,84,432
15637,109,6,85,439.5
15638,109,6,86,421.5
15639,109,6,87,411
15640,109,6,88,404.5
15641,109,6,89,412.5
15642,109,6,90,402.5
15643,109,6,91,419.5
15644,109,6,92,414.5
15645,109,6,93,398
15646,109,6,94,402.5
15647,109,6,95,384.5
15648,109,6,96,404
15649,109,6,97,410
15650,109,6,98,420
15651,109,6,99,423
15652,109,6,100,423.5
15653,109,6,101,451.5
15654,109,6,102,477.5
15655,109,6,103,433.5
15656,109,6,104,463.5
15657,109,6,105,435
15658,109,6,106,460
15659,109,6,107,471
15660,109,6,108,448
15661,109,6,109,444.5
15662,109,6,110,477
15663,109,6,111,464.5
15664,109,6,112,494
15665,109,6,113,496
15666,109,6,114,492
15667,109,6,115,491.5
15668,109,6,116,504.5
15669,109,6,117,500.5
15670,109,6,118,527
15671,109,6,119,541
15672,109,6,120,543.5
15673,109,6,121,520.5
15674,109,6,122,529.5
15675,109,6,123,530.5
15676,109,6,124,517
15677,109,6,125,513.5
15678,109,6,126,500
15679,109,6,127,500.5
15680,109,6,128,492.5
15681,109,6,129,470
15682,109,6,130,472.5
15683,109,6,131,473
15684,109,6,132,467
15685,109,6,133,444.5
15686,109,6,134,438
15687,109,6,135,416
15688,109,6,136,411
15689,109,6,137,404
15690,109,6,138,382.5
15691,109,6,139,369
15692,109,6,140,348
15693,109,6,141,333.5
15694,109,6,142,317.5
15695,109,6,143,313.5
15696,109,6,144,295.5
15697,110,7,1,281.5
15698,110,7,2,269.5
15699,110,7,3,254.5
15700,110,7,4,246
15701,110,7,5,235.5
